"PERSON_ID","PERNAME1","PERNAME2","SEX","DOB_DAY","DOB_MON","DOB_YEAR","ENUMCAP","ENUMPC","CIS_ID"
"PO250WH032005","MADISON","WILSON","F",14,10,2003,"32 SPRINGFIELD ROAD","PO250WH","CISPO250WH032005"
"NW374JP053003","AVA","WOOD","F",16,10,2003,"53 STATION ROAD","NW374JP","CISNW374JP053003"
"DE500JG038003","ZACHARY","HOLMES","M",18,10,2003,"38 FOREST ROAD","DE500JG","CISDE500JG038003"
"LS867AR023002","DAISY","MURPHY","F",19,10,2003,"23 SPRINGFIELD ROAD","LS867AR","CISLS867AR023002"
"SW990JE011005","JACK","HAVVEY","M",19,10,2003,"11 ALBERT STREET","SW990JE","CISSW990JE011005"
"LS233HZ024005","MORGAN","JOHNSON","F",20,10,2003,"24 NORTH STREET","LS233HZ","CISLS233HZ024005"
"SO597LR035002","ELLA","GIBSON","F",21,10,2003,"35 KINGS ROAD","SO597LR","CISSO597LR035002"
"HR559UJ061004","JAMES","POWELL","M",22,10,2003,"61 STATION ROAD","HR559UJ","CISHR559UJ061004"
"HR377QZ003002","JAKE","GRIFFITHS","M",23,10,2003,"3 ALBERT ROAD","HR377QZ","CISHR377QZ003002"
"M284ZY008001","VICTORIA","TMOMSON","F",23,10,2003,"8 YORK ROAD","M284ZY","CISM284ZY008001"
"EX747DL009002","O","COOPER","F",24,10,2003,"9 NEW ROAD","EX747DL","CISEX747DL009002"
"DE256NG036004","ELLA","FISHER","F",26,10,2003,"36 SPRINGFIELD ROAD","DE256NQ","CISDE256NG036004"
"NW500AW065003","ALFRED","MOORE","M",27,10,2003,"65 ALEXANDRA ROAD","NW500AW","CISNW500AW065003"
"NW817TJ023003","RUBY","WIISON","F",27,10,2003,"23 KINGS ROAD","NW817TJ","CISNW817TJ023003"
"M176SW017003","FFION","JOHNSON","F",28,10,2003,"17 PARK LANE","M176SW","CISM176SW017003"
"DE13HN050003","AMELIA","ADAMS","F",30,10,2003,"50 ALBERT ROAD","DE13HN","CISDE13HN050003"
"RG636SR007004","ISAAC","JACKSON","M",30,10,2003,"8 GEORGE STREET","RG636SR","CISRG636SR007004"
"SO186RT001001","AMY","TURNER","F",31,10,2003,"1 KING STREET","SO186RT","CISSO186RT001001"
"EX483QZ036003","SARA","TAYLOR","F",1,11,2003,"36 WARWICK ROAD","EX483QZ","CISEX483QZ036003"
"EX747DL012003","IMOGEN","YOUNG","F",2,11,2003,"12 NEW ROAD","EX747DL","CISEX747DL012003"
"SO335FA007001","ELLIS","SIMPSON","M",2,11,2003,"7 GRANGE ROAD","SO335FA","CISSO335FA007001"
"HR478ER022004","FAITH","WILKINSON","F",4,11,2003,"22 CHAPEL STREET","HR478ER","CISHR478ER022004"
"NW472LQ035005","LUCAS","BARNES","M",4,11,2003,"35 MANOR ROAD","NW472LQ","CISNW472LQ035005"
"EX982LZ050003","JOSEPH","PRRKER","M",8,11,2003,"50 HIGHFIELD ROAD","EX982LZ","CISEX982LZ050003"
"HR662RP038004","KATE","KING","F",8,11,2003,"38 MAIN ROAD","HR662RP","CISHR662RP038004"
"RG721PP037003","RHYS","DAVIS","M",9,11,2003,"37 HIGHFIELD ROAD","RG721BP","CISRG721PP037003"
"EX298AF025002","JAMES","THOMSON","M",11,11,2003,"25 CHURCH ROAD","EX298AF","CISEX298AF025002"
"HR481NB001005","LEO","ADAMS","M",11,11,2003,"11 MANOR ROAD","HR481NB","CISHR481NB001005"
"PO200HH081003","ISABELLA","PARKER","F",13,11,2003,"81 ALBERT ROAD","PO200HH","CISPO200HH081003"
"EX264WW028003","JOSHUA","HOLMES","M",14,11,2003,"28 MARLBOROUGH ROAD","EX264WW","CISEX264WW028003"
"RG830GZ027003","CAITLIN","ELLIS","F",16,11,2003,"27 SPRINGFIELD ROAD","RG830GZ","CISRG830GZ027003"
"HR662RP042004","IIIIY","MIIIER","F",20,11,2003,"42 MAIN ROAD","HR662RB","CISHR662RP042004"
"LS58TZ017009","AMY","REID","F",20,11,2003,"17 NEW ROAD","LS58TZ","CISLS58TZ017009"
"SO960ZY034004","ELIZABETH","BAKEB","F",21,11,2003,"34 WOODLANDS ROAD","SO960ZY","CISSO960ZY034004"
"EX264WU001003","JAGK","SIMPSON","M",22,11,2003,"11 MARLBOROUGH ROAD","EX264WU","CISEX264WU001003"
"SO760SX007004","CHARLES","WHITE","M",24,11,2003,"7 CHURCH ROAD","SO760SX","CISSO760SX007004"
"RG150RF032003","NLCOLE","PHLLLLPS","F",25,11,2003,"32 MAIN ROAD","RG150RF","CISRG150RF032003"
"M560SZ019003","NOAH","BARNES","M",30,11,2003,"19 ALBERT ROAD","M560SZ","CISM560SZ019003"
"SO44XQ016007","SAMUEL","COOPER","M",30,11,2003,"16 THE GREEN","SO44XQ","CISSO44XQ016007"
"SO527ST097005","FINLEY","MOORE","M",,12,2003,"97 MAIN ROAD","SO527ST","CISSO527ST097005"
"DE399QE045003","OLIVER","WARD","M",4,12,2003,"45 ALEXANDRA ROAD","DE399QE","CISDE399QE045003"
"LS220HX002005","ARCHIE","PALMER","M",6,12,2003,"2 QUEEN STREET","LS220HX","CISLS220HX002005"
"HR619TE001003","SEREN","MILLS","F",7,12,2003,"1 PARK AVENUE","HR619TE","CISHR619TE001003"
"SW500HX019002","OLIVER","GIBSON","M",7,12,2003,"19 NEW ROAD","SW500HX","CISSW500HX019002"
"SW937XN019002","OLIVIA","FISHER","F",8,12,2003,"","SW937XN","CISSW937XN019002"
"M820GL015002","RDRM","RDRMS","M",11,12,2003,"15 KINGSWAY","M820GL","CISM820GL015002"
"SW744QZ053003","HOLLY","BUTLER","F",13,12,2003,"53 FOREST ROAD","SW744QZ","CISSW744QZ053003"
"SO147PB037001","COREY","BAILEY","M",14,12,2003,"37 CLARENCE ROAD","SO147BB","CISSO147PB037001"
"EX527TR020003","H","STEVENSON","M",16,12,2003,"","EX527TR","CISEX527TR020003"
"LS451GR090005","JACOB","COOPER","M",16,12,2003,"90 WOODLANDS ROAD","LS451GR","CISLS451GR090005"
"HR861GF023003","JAYDEN","MASON","M",18,12,2003,"23 ALEXANDRA ROAD","HR861GF","CISHR861GF023003"
"HR662RP042003","JOSHUA","MILLER","M",19,12,2003,"42 MAIN ROAD","HR662RP","CISHR662RP042003"
"NW374JP054008","E","MITCHELL","F",19,12,2003,"54 STATION ROAD","NW374LP","CISNW374JP054008"
"RG602JZ008003","MEGAN","ALLEN","F",20,12,2003,"8 LONDON ROAD","RG602JZ","CISRG602JZ008003"
"EX264WW030002","JACX","XARVEY","M",21,12,2003,"30 MARLBOROUGH ROAD","EX264WW","CISEX264WW030002"
"M77EQ014008","TOBY","BARNES","M",21,12,2003,"14 WEST STREET","M77EQ","CISM77EQ014008"
"EX975XY002004","HENRY","JAMES","M",22,12,2003,"2 MANOR ROAD","EX975XY","CISEX975XY002004"
"EX985AF012005","CHARLES","COX","M",22,12,2003,"12 WEST STREET","EX985AF","CISEX985AF012005"
"NW662NH059003","SUMMER","MURRAY","F",22,12,2003,"59 CHURCH ROAD","NW662NH","CISNW662NH059003"
"SO527SQ012004","GRACE","COCCINS","F",22,12,2003,"12 MAIN ROAD","SO527SG","CISSO527SQ012004"
"NW436BR085004","REECE","HARRISON","M",23,12,2003,"85 FOREST ROAD","NW436BR","CISNW436BR085004"
"SO879UN010005","EVA","TURNER","F",23,12,2003,"110 KINGSWAY","SO879UN","CISSO879UN010005"
"SW293NF033007","USCAR","LEWIS","M",24,12,2003,"33 MARLBOROUGH ROAD","SW293NF","CISSW293NF033007"
"PO61NR088001","","WLLSON","M",26,12,2003,"88 STATION ROAD","PO61NR","CISPO61NR088001"
"PO466DX058001","LIAM","MATTHEWS","M",27,12,2003,"58 ALEXANDRA ROAD","PO466DX","CISPO466DX058001"
"HR250EL036003","RUBY","MOORE","F",30,12,2003,"36 LONDON ROAD","HR250EL","CISHR250EL036003"
"SO147PE069001","GRACE","BELL","F",31,12,2003,"","SO147BE","CISSO147PE069001"
"NW472LQ036002","LUCAS","YOUNG","M",,1,2004,"36 MANOR ROAD","NW472LQ","CISNW472LQ036002"
"M352TW001004","JOSHUA","MARSHALL","M",1,1,2004,"1 FOREST ROAD","M352TW","CISM352TW001004"
"M682HW042004","SEBASTIAN","COX","M",1,1,2004,"42 MAIN ROAD","M682HW","CISM682HW042004"
"HR802JS029005","VICTORIA","WHITE","F",5,1,2004,"27 NEW ROAD","HR802JS","CISHR802JS029005"
"M560SF111001","TOBY","MILLS","M",5,1,2004,"111 ALBERT ROAD","M560SF","CISM560SF111001"
"PO201ZZ019001","DANIEL","FISHER","M",7,1,2004,"19 BROADWAY","PO201ZZ","CISPO201ZZ019001"
"EX400WU007004","JESSICA","EDWARDS","F",10,1,2004,"","EX400WU","CISEX400WU007004"
"LS235EJ004004","JESSICA","MORRIS","F",10,1,2004,"4 THE GREEN","LS235EJ","CISLS235EJ004004"
"RG497ZQ015003","ALEXANDRA","SHAW","F",10,1,2004,"15 ALEXANDRA ROAD","RG497ZG","CISRG497ZQ015003"
"M625UD033003","JOSEPM","OLARK","M",11,1,2004,"33 GRANGE ROAD","M625UD","CISM625UD033003"
"RG369QE012004","HARVEY","GIBSON","M",12,1,2004,"12 FOREST ROAD","RG369GE","CISRG369QE012004"
"DE654YP078004","EVA","BARMES","F",13,1,2004,"78 NEW ROAD","","CISDE654YP078004"
"LS235EJ009004","ALFIE","THOMSON","M",14,1,2004,"9 THE GREEN","LS235EL","CISLS235EJ009004"
"EX271TY019004","FREDERICK","SCOTT","M",16,1,2004,"17 SOUTH STREET","EX271TY","CISEX271TY019004"
"PO398RR037005","MEGAN","CHAPMAN","F",16,1,2004,"37 HIGHFIELD ROAD","PO398RR","CISPO398RR037005"
"EX662ES005004","LEWIS","COOK","M",17,1,2004,"5 NEW STREET","EX662ES","CISEX662ES005004"
"DE264EW033004","ZAK","SIMPSOW","M",18,1,2004,"33 VICTORIA ROAD","DE264EW","CISDE264EW033004"
"EX985AF014003","GEOVGE","BELL","M",18,1,2004,"14 WEST STREET","EX985AF","CISEX985AF014003"
"HR250EJ011004","KACEY","BARKER","F",18,1,2004,"11 LONDON ROAD","HR250EL","CISHR250EJ011004"
"NW277BU040004","JULIA","EVANS","F",18,1,2004,"40 GRANGE ROAD","NW277BU","CISNW277BU040004"
"HR559UN099003","FREYA","KELLY","F",19,1,2004,"99 STATION ROAD","HR559UN","CISHR559UN099003"
"M682HX065001","PAIGE","HOLMES","F",21,1,2004,"65 MAIN ROAD","M682HX","CISM682HX065001"
"HR802JR007003","JOSM","MILL","M",22,1,2004,"7 NEW ROAD","HR802JR","CISHR802JR007003"
"SW844YX078003","A","SHAW","F",24,1,2004,"77 STATION ROAD","SW844YX","CISSW844YX078003"
"EX483QY011003","ERLN","JONES","F",25,1,2004,"11 WARWICK ROAD","EX483GY","CISEX483QY011003"
"NW661DU021001","LUCAS","TAYLOR","M",25,1,2004,"21 GEORGE STREET","NW661DU","CISNW661DU021001"
"PO819NB007001","FREYA","HILL","F",25,1,2004,"7 STANLEY ROAD","PO819NB","CISPO819NB007001"
"NW68LW004005","EVAN","HAAAIS","M",26,1,2004,"4 CLARENCE ROAD","NW68LW","CISNW68LW004005"
"SO433HD068003","BEN","MILLER","M",26,1,2004,"67 PARK ROAD","SO433HD","CISSO433HD068003"
"SW500HZ061005","FRANCESCA","WOOD","F",27,1,2004,"61 NEW ROAD","SW500HZ","CISSW500HZ061005"
"LS480EN028003","AVA","BROWN","F",28,1,2004,"28 VICTORIA ROAD","LS480EN","CISLS480EN028003"
"LS867AT056002","THEO","DAVIES","M",28,1,2004,"56 SPRINGFIELD ROAD","LS867AT","CISLS867AT056002"
"M432ZY024002","GRACE","HARRISON","F",1,2,2004,"24 CHURCH ROAD","M432ZY","CISM432ZY024002"
"SW75TQ014001","PATRICK","ADAMS","M",1,2,2004,"14 HIGHFIELD ROAD","SW75TQ","CISSW75TQ014001"
"HR619TE011005","JIM","HOLMES","M",2,2,2004,"11 PARK AVENUE","HR619TE","CISHR619TE011005"
"PO872DN071001","","LEE","M",6,2,2004,"71 WOODLANDS ROAD","PO872DN","CISPO872DN071001"
"LS451GN032003","MIKE","KING","M",8,2,2004,"32 WOODLANDS ROAD","LS451GN","CISLS451GN032003"
"M284ZB056003","ASHLEY","JACKSON","M",8,2,2004,"56 YORK ROAD","M284ZB","CISM284ZB056003"
"SW293NH071003","LUCY","SMITH","F",11,2,2004,"71 MARLBOROUGH ROAD","SW293NH","CISSW293NH071003"
"NW277BU036001","EMILY","COOPER","F",12,2,2004,"36 GRANGE ROAD","NW277BU","CISNW277BU036001"
"DE500JG030004","ISABELLE","MILLER","F",13,2,2004,"30 FOREST ROAD","DE500JG","CISDE500JG030004"
"SW946ZD010003","HARVEY","COIIINS","M",13,2,2004,"10 MAIN ROAD","SW946ZD","CISSW946ZD010003"
"DE159QX014004","FLORENCE","WHITE","F",15,2,2004,"14 CHURCH ROAD","DE159QX","CISDE159QX014004"
"LS451GR082003","LEO","KNIGHT","M",15,2,2004,"82 WOODLANDS ROAD","LS451GR","CISLS451GR082003"
"HR662RP039004","NATASHA","BOGEBS","F",16,2,2004,"39 MAIN ROAD","HR662RP","CISHR662RP039004"
"LS837BT045003","MATILDA","MILLS","F",16,2,2004,"45 FOREST ROAD","LS837BT","CISLS837BT045003"
"RG764YQ004004","MOLLY","ANDERSON","F",16,2,2004,"4 ALBERT ROAD","RG764YQ","CISRG764YQ004004"
"LS451GL005002","JOSHUA","FOSTER","M",17,2,2004,"5 WOODLANDS ROAD","LS451GL","CISLS451GL005002"
"LS806XB008004","TABITMA","ROGERS","F",18,2,2004,"8 ALBERT STREET","LS806XB","CISLS806XB008004"
"PO536XN040002","ANNABELLE","COOPER","F",18,2,2004,"40 YORK ROAD","PO536XN","CISPO536XN040002"
"SO310HE007006","CHARLOTTE","WARD","F",18,2,2004,"7 VICTORIA ROAD","SO310HE","CISSO310HE007006"
"NW375EA013002","JAYDEN","CHAPMAN","M",19,2,2004,"13 PARK AVENUE","NW375EA","CISNW375EA013002"
"SW212NZ022003","E","GRAY","M",21,2,2004,"22 PARK AVENUE","SW212NZ","CISSW212NZ022003"
"PO250WG030001","ANNABELLE","ALLEN","F",25,2,2004,"30 SPRINGFIELD ROAD","PO250WG","CISPO250WG030001"
"LS867AR029003","LYDIA","PHILLIPS","F",27,2,2004,"29 SPRINGFIELD ROAD","LS867AR","CISLS867AR029003"
"NW130QN002003","ISABELLE","TURNER","F",27,2,2004,"2 WINDSOR ROAD","NW130QN","CISNW130QN002003"
"SO310HE005002","JACK","KING","M",27,2,2004,"5 VICTORIA ROAD","SO310HE","CISSO310HE005002"
"M834YB002003","ELEANOR","THOMSON","F",28,2,2004,"2 NORTH STREET","M834YB","CISM834YB002003"
"HR335UZ010003","CHARLIE","SINPSON","M",29,2,2004,"10 GREEN LANE","HR335UZ","CISHR335UZ010003"
"HR559UG018003","ELIZABETH","THOMSON","F",29,2,2004,"18 STATION ROAD","HR559UG","CISHR559UG018003"
"LS58TZ014003","ROSE","BUTLER","F",29,2,2004,"14 NEW ROAD","LS58TZ","CISLS58TZ014003"
"RG108US030003","MLKENZIE","ELLIS","M",29,2,2004,"30 CLARENCE ROAD","RG108US","CISRG108US030003"
"RG150RF040003","TOM","HUNT","M",,3,2004,"40 MAIN ROAD","RG150RF","CISRG150RF040003"
"SO93JR020003","CALLUM","CLARKE","M",4,3,2004,"20 PARK AVENUE","SO93JR","CISSO93JR020003"
"DE456EZ001005","AALIYAH","DAVIS","F",6,3,2004,"1 KINGS ROAD","DE456EZ","CISDE456EZ001005"
"EX709AR009004","P","WRIGHT","F",7,3,2004,"7 THE AVENUE","EX709AR","CISEX709AR009004"
"DE654YN042004","ISLA","HARRISON","F",8,3,2004,"42 NEW ROAD","DE654YN","CISDE654YN042004"
"EX527TR007002","SONNY","PARKER","M",8,3,2004,"7 VICTORIA STREET","EX527TR","CISEX527TR007002"
"M284ZB065003","WILLIAM","MARTIN","M",8,3,2004,"65 YORK ROAD","M284ZB","CISM284ZB065003"
"M560SE096004","ELLIS","GHAPMAN","M",9,3,2004,"96 ALBERT ROAD","M560SE","CISM560SE096004"
"NW68LX041003","LMOGEN","HARRLS","F",15,3,2004,"41 CLARENCE ROAD","NW68LX","CISNW68LX041003"
"SO751EH029002","MILLIE","COX","F",18,3,2004,"27 WARWICK ROAD","SO751EH","CISSO751EH029002"
"PO752QG003003","SAM","JONES","M",19,3,2004,"3 PARK LANE","PO752QG","CISPO752QG003003"
"SW122AF075005","JESSICA","MASON","F",19,3,2004,"75 VICTORIA ROAD","SW122AF","CISSW122AF075005"
"DE654YJ006003","NATASHA","STEWART","F",20,3,2004,"6 NEW ROAD","DE654YJ","CISDE654YJ006003"
"LS451GL019004","J","SCOTT","M",22,3,2004,"119 WOODLANDS ROAD","LS451GL","CISLS451GL019004"
"EX683DN064003","ALILIA","BUTLER","F",23,3,2004,"64 FOREST ROAD","EX683DN","CISEX683DN064003"
"HR250EL018005","WILLIAM","MURPHY","M",23,3,2004,"19 LONDON ROAD","HR250EL","CISHR250EL018005"
"NW472LQ023003","SARA","SHAW","F",23,3,2004,"23 MANOR ROAD","NW472LQ","CISNW472LQ023003"
"SO879UN005005","SAM","YOUNG","M",23,3,2004,"5 KINGSWAY","SO879UN","CISSO879UN005005"
"M685ZG035003","ISABELLE","LHAPMAN","F",25,3,2004,"35 NEW ROAD","M685ZG","CISM685ZG035003"
"LS433YR022003","HARVEY","KELLY","M",26,3,2004,"22 PARK AVENUE","LS433YR","CISLS433YR022003"
"SW212NZ005003","CONNLE","ADAMS","F",27,3,2004,"5 PARK AVENUE","SW212NZ","CISSW212NZ005003"
"PO827ES104003","BEN","BARNES","M",28,3,2004,"104 CLARENCE ROAD","PO827ES","CISPO827ES104003"
"SW122AD028004","HOLLIE","HUNT","F",28,3,2004,"28 VICTORIA ROAD","SW122AD","CISSW122AD028004"
"DE256NH056003","PHOEBE","LEE","F",29,3,2004,"56 SPRINGFIELD ROAD","DE256NH","CISDE256NH056003"
"LS220HX008003","ZARA","HARRISON","F",31,3,2004,"8 QUEEN STREET","LS220HX","CISLS220HX008003"
"RG764YT085002","MUHAMMAD","CARTER","M",31,3,2004,"85 ALBERT ROAD","RG764YT","CISRG764YT085002"
"DE858BP004003","ANELIE","STEVENSON","F",,4,2004,"4 PARK AVENUE","DE858BP","CISDE858BP004003"
"HR559UG011004","AMECIA","COOPER","F",2,4,2004,"11 STATION ROAD","HR559UG","CISHR559UG011004"
"SO147PA006003","HANNAH","HALL","F",2,4,2004,"6 CLARENCE ROAD","SO147PA","CISSO147PA006003"
"LS652SH006003","KACPER","GRAHAM","M",3,4,2004,"6 ST. JOHNS ROAD","LS652SH","CISLS652SH006003"
"LS837BU068002","EMLLY","WALKER","F",4,4,2004,"68 FOREST ROAD","LS837BU","CISLS837BU068002"
"DE712NS012003","GABRLEL","OWEN","M",6,4,2004,"12 QUEENS ROAD","DE712NS","CISDE712NS012003"
"NW277BX078005","ABIGAIL","CHAPMAN","F",7,4,2004,"78 GRANGE ROAD","NW277BX","CISNW277BX078005"
"RG787RZ002001","RUBY","CARTER","F",9,4,2004,"2 WOODLANDS ROAD","RG787RZ","CISRG787RZ002001"
"DE784DE008006","ELLIOT","WHITE","M",10,4,2004,"8 CHURCH LANE","DE784DE","CISDE784DE008006"
"SW744QX014007","TOBY","RUSSELL","M",10,4,2004,"14 FOREST ROAD","SW744QX","CISSW744QX014007"
"PO272DD015003","ABIGAIL","PARKER","F",12,4,2004,"15 THE CRESCENT","PO272DD","CISPO272DD015003"
"M913JN013001","HANNAH","FISHER","F",14,4,2004,"13 QUEEN STREET","M913JN","CISM913JN013001"
"SO538TX007003","JAMES","ROBERTS","M",15,4,2004,"7 WEST STREET","SO538TX","CISSO538TX007003"
"SW988AH048004","KATIE","GBAY","F",15,4,2004,"49 PARK ROAD","SW988AH","CISSW988AH048004"
"LS472UJ006001","MAX","ALLEN","M",16,4,2004,"6 KINGSWAY","LS472UJ","CISLS472UJ006001"
"PO329PR013004","BETH","ROBERTS","F",17,4,2004,"13 SCHOOL LANE","PO329PR","CISPO329PR013004"
"RG830GA041001","CHARLES","MATTHEWS","M",17,4,2004,"41 SPRINGFIELD ROAD","RG830GA","CISRG830GA041001"
"DE502GJ002004","NOAH","WALKER","M",18,4,2004,"2 HIGH STREET","DE502QJ","CISDE502GJ002004"
"HR496RH024005","LIAM","MOVVIS","M",18,4,2004,"24 QUEENS ROAD","HR496RH","CISHR496RH024005"
"RG365UW004003","POPPY","TAYLOR","F",20,4,2004,"4 PARK LANE","RG365UW","CISRG365UW004003"
"PO827EP039004","MOHAMMED","BAKER","M",22,4,2004,"39 CLARENCE ROAD","PO827EB","CISPO827EP039004"
"SW813UN012006","JACK","EDWARDS","M",22,4,2004,"12 CHURCH STREET","SW813UN","CISSW813UN012006"
"NW886EJ010005","OCIVIA","WICCIANS","F",24,4,2004,"10 VICTORIA STREET","NW886EJ","CISNW886EJ010005"
"M80NA088002","IBRAHIM","LLOYD","M",25,4,2004,"87 VICTORIA ROAD","M80NA","CISM80NA088002"
"RG52TD047003","TAYLOR","MASON","M",25,4,2004,"47 PARK ROAD","RG52TD","CISRG52TD047003"
"NW436BR075004","LEXI","CHAPMAN","F",26,4,2004,"75 FOREST ROAD","NW436BR","CISNW436BR075004"
"M660XU032003","AMY","BVUWN","F",28,4,2004,"32 SPRINGFIELD ROAD","M660XU","CISM660XU032003"
"EX683DJ023001","WILLIAM","FOSTER","M",29,4,2004,"23 FOREST ROAD","EX683DJ","CISEX683DJ023001"
"M192ER073003","ZACHARY","BARNES","M",29,4,2004,"73 ALEXANDRA ROAD","M192ER","CISM192ER073003"
"SW197JP003003","CONNOR","CHAPMAN","M",30,4,2004,"3 SCHOOL LANE","SW197JD","CISSW197JP003003"
"LS294PR043001","ISABELLE","ROBINS","F",3,5,2004,"43 QUEENS ROAD","LS294PR","CISLS294PR043001"
"SW122AF072006","ALICE","GRAY","F",6,5,2004,"72 VICTORIA ROAD","SW122AF","CISSW122AF072006"
"RG497ZQ006003","FELIX","TAYLOR","M",12,5,2004,"6 ALEXANDRA ROAD","RG497ZQ","CISRG497ZQ006003"
"HR638PG023003","DAISY","WARD","F",13,5,2004,"23 GROVE ROAD","HR638PG","CISHR638PG023003"
"RG764YU104004","BROOKE","NILLER","F",13,5,2004,"1104 ALBERT ROAD","RG764YU","CISRG764YU104004"
"NW49TU008005","EVANGELINE","COX","F",15,5,2004,"8 CHAPEL STREET","NW49TU","CISNW49TU008005"
"LS123XJ026004","LOGAN","HALL","M",16,5,2004,"26 HIGH STREET","LS123XJ","CISLS123XJ026004"
"M80NA099006","WILLIAM","SCOTT","M",16,5,2004,"97 VICTORIA ROAD","M80NA","CISM80NA099006"
"PO61NP042003","DANIEL","COLLINS","M",21,5,2004,"42 STATION ROAD","PO61NP","CISPO61NP042003"
"PO354DD012003","ANELIA","THONPSON","F",23,5,2004,"12 THE GREEN","PO354DD","CISPO354DD012003"
"M80NY062006","","WRIGHT","F",25,5,2004,"62 VICTORIA ROAD","M80NY","CISM80NY062006"
"DE159QY021005","CHARLOTTE","CHAPMAN","F",27,5,2004,"21 CHURCH ROAD","DE159QY","CISDE159QY021005"
"DE422HG060003","OHARLIE","TAYLOR","M",27,5,2004,"60 MARLBOROUGH ROAD","DE422HG","CISDE422HG060003"
"NW472LQ035004","JESSICA","BARNES","F",28,5,2004,"35 MANOR ROAD","NW472LG","CISNW472LQ035004"
"HR802JU071003","I","BUTLER","M",29,5,2004,"71 NEW ROAD","HR802JU","CISHR802JU071003"
"PO536XN032003","KEIRA","ROBERTSON","F",29,5,2004,"32 YORK ROAD","PO536XN","CISPO536XN032003"
"EX982LX004003","WILLIAM","HUGHES","M",30,5,2004,"4 HIGHFIELD ROAD","EX982LX","CISEX982LX004003"
"PO250WF002004","KEVIN","BARKER","M",30,5,2004,"2 SPRINGFIELD ROAD","PO250WF","CISPO250WF002004"
"NW130QP033003","MAYA","LEE","F",31,5,2004,"33 WINDSOR ROAD","NW130QP","CISNW130QP033003"
"NW645NX011004","MUHAMMAD","ALLEN","M",31,5,2004,"","NW645NX","CISNW645NX011004"
"SW433XU041002","EVA","HUGHES","",,6,2004,"41 STANLEY ROAD","SW433XU","CISSW433XU041002"
"EX237PQ001001","EVA","POWELL","F",1,6,2004,"1 GRANGE ROAD","EX237PG","CISEX237PQ001001"
"DE256NG021003","GRACE","WILLIAMSON","F",2,6,2004,"21 SPRINGFIELD ROAD","DE256NG","CISDE256NG021003"
"M560SF110004","MILLIE","GRIFFITH","F",5,6,2004,"110 ALBERT ROAD","M560SF","CISM560SF110004"
"EX483QZ039005","I","SIMPSON","F",8,6,2004,"38 WARWICK ROAD","EX483GZ","CISEX483QZ039005"
"SW293NE011005","HOLLY","CLARKE","F",8,6,2004,"11 MARLBOROUGH ROAD","SW293NE","CISSW293NE011005"
"NW277BT010004","CARA","SCOTT","F",9,6,2004,"10 GRANGE ROAD","NW277BT","CISNW277BT010004"
"NW817TL029005","ZAINAB","WOOD","F",9,6,2004,"29 KINGS ROAD","NW817TL","CISNW817TL029005"
"LS74DL004004","CHARLES","RAILEY","M",10,6,2004,"4 KINGS ROAD","LS74PJ","CISLS74DL004004"
"SW293NH075004","THEO","DAVIES","M",10,6,2004,"75 MARLBOROUGH ROAD","SW293NH","CISSW293NH075004"
"RG993JL007001","LOIS","ROGERS","F",11,6,2004,"","RG993JL","CISRG993JL007001"
"SO170ZN020003","JAMIE","SCOTT","M",11,6,2004,"20 THE AVENUE","SO170ZN","CISSO170ZN020003"
"RG150RG071003","KYE","WOOD","M",12,6,2004,"71 MAIN ROAD","RG150RQ","CISRG150RG071003"
"LS837BU060003","CRLLUM","PRICE","M",13,6,2004,"60 FOREST ROAD","LS837BU","CISLS837BU060003"
"NW662NF026003","ALEXANDER","BUTLER","M",14,6,2004,"26 CHURCH ROAD","NW662NF","CISNW662NF026003"
"DE500JF001004","A","HILL","M",18,6,2004,"1 FOREST ROAD","DE500JF","CISDE500JF001004"
"LS52JX003001","THOMAS","MARSHALL","M",20,6,2004,"3 CHAPEL STREET","LS52JX","CISLS52JX003001"
"EX289SL005003","OSCRR","RLLEN","M",21,6,2004,"5 HIGH STREET","EX289SJ","CISEX289SL005003"
"LS451GQ072006","ERIN","EDWARDS","F",22,6,2004,"72 WOODLANDS ROAD","LS451GQ","CISLS451GQ072006"
"NW500AS004003","ABBIE","GREEN","F",22,6,2004,"4 ALEXANDRA ROAD","NW500AS","CISNW500AS004003"
"DE03UT050003","JACOB","MITCHELL","M",23,6,2004,"50 WINDSOR ROAD","DE03UT","CISDE03UT050003"
"PO711HY037004","ALICE","MASON","F",26,6,2004,"38 CHURCH ROAD","PO711HY","CISPO711HY037004"
"PO466DY092004","ANNABEL","HILL","F",28,6,2004,"92 ALEXANDRA ROAD","PO466DY","CISPO466DY092004"
"SO147PE075001","THEO","THOMSON","M",28,6,2004,"75 CLARENCE ROAD","SO147PE","CISSO147PE075001"
"LS849ZQ068001","OLIVIA","RICHARDSON","F",29,6,2004,"68 GROVE ROAD","LS849ZQ","CISLS849ZQ068001"
"PO61NN019003","MIA","PATEL","F",29,6,2004,"19 STATION ROAD","PO61NN","CISPO61NN019003"
"SO989DG003005","HANNAH","MARTIN","F",1,7,2004,"3 GREEN LANE","SO989DG","CISSO989DG003005"
"LS475RS042005","KIRN","BUTLER","M",3,7,2004,"42 CROMWELL ROAD","LS475RS","CISLS475RS042005"
"PO201ZZ014004","SUMMER","COLLINS","F",3,7,2004,"14 BROADWAY","PO201ZZ","CISPO201ZZ014004"
"SO760SX004003","C","DAVIS","M",5,7,2004,"4 CHURCH ROAD","SO760SX","CISSO760SX004003"
